UserID,Gender,Age,Occupation,Zip-code
4000,0,35-44,executive/managerial,08876
4001,1,25-34,academic/educator,01860
4002,0,45-49,self-employed,20880
4003,0,56+,retired,46143
4004,0,50-55,other or not specified,21050
4005,0,35-44,executive/managerial,12110
4006,0,Under 18,executive/managerial,48038
4007,0,35-44,programmer,88005
4008,0,18-24,academic/educator,92802
4009,0,18-24,executive/managerial,44039
4010,0,25-34,sales/marketing,94533
4011,0,25-34,technician/engineer,85210
4012,0,18-24,college/grad student,49503-1313
4013,0,25-34,academic/educator,77803
4014,0,25-34,other or not specified,48316-5601
4015,1,45-49,clerical/admin,75605
4016,0,50-55,other or not specified,33901
4017,0,25-34,sales/marketing,17972
4018,1,45-49,writer,75214
4019,0,35-44,technician/engineer,54601
4020,0,25-34,doctor/health care,77034
4021,0,50-55,writer,95236
4022,0,35-44,sales/marketing,53403
4023,1,35-44,homemaker,32404
4024,0,25-34,customer service,45011
4025,1,56+,doctor/health care,77018
4026,0,25-34,executive/managerial,68164
4027,1,25-34,executive/managerial,12533
4028,0,25-34,college/grad student,02140
4029,1,56+,clerical/admin,21114
4030,0,35-44,executive/managerial,89128
4031,0,25-34,other or not specified,42445
4032,0,25-34,programmer,56301
4033,0,25-34,doctor/health care,43551
4034,0,25-34,other or not specified,21113
4035,0,18-24,college/grad student,45251
4036,0,25-34,academic/educator,46530
4037,0,50-55,self-employed,80206
4038,0,50-55,doctor/health care,11510-2001
4039,0,25-34,self-employed,97401
4040,0,25-34,writer,75006
4041,0,18-24,clerical/admin,48005
4042,0,35-44,scientist,94002
4043,1,25-34,scientist,94002
4044,1,35-44,clerical/admin,95826
4045,0,56+,retired,40511
4046,0,45-49,technician/engineer,53545
4047,0,18-24,college/grad student,30606
4048,1,35-44,academic/educator,89431
4049,0,45-49,lawyer,33133
4050,0,35-44,doctor/health care,60061
4051,0,18-24,sales/marketing,01604
4052,0,25-34,artist,43551
4053,0,25-34,tradesman/craftsman,36264
4054,0,35-44,clerical/admin,68122
4055,0,50-55,other or not specified,98826
4056,0,Under 18,K-12 student,28270
4057,0,35-44,doctor/health care,18249
4058,0,25-34,doctor/health care,73118
4059,0,25-34,sales/marketing,80232
4060,0,25-34,tradesman/craftsman,55412
4061,0,50-55,doctor/health care,32726
4062,0,25-34,executive/managerial,60559
4063,1,35-44,academic/educator,29070
4064,0,45-49,other or not specified,20851
4065,1,45-49,customer service,48341
4066,0,25-34,other or not specified,19010
4067,0,45-49,writer,91607
4068,0,56+,clerical/admin,89185
4069,0,35-44,scientist,19406
4070,0,25-34,scientist,93107
4071,0,25-34,technician/engineer,33823
4072,0,50-55,doctor/health care,93111
4073,0,25-34,doctor/health care,70003
4074,0,35-44,doctor/health care,78746
4075,0,25-34,self-employed,47901
4076,0,25-34,technician/engineer,55344
4077,1,35-44,artist,22030
4078,0,25-34,scientist,28226
4079,0,35-44,technician/engineer,26505
4080,0,35-44,academic/educator,48912
4081,0,18-24,programmer,19403
4082,0,25-34,writer,79912
4083,0,56+,sales/marketing,92630
4084,0,56+,retired,14215
4085,1,25-34,doctor/health care,79416
4086,1,Under 18,K-12 student,55391
4087,0,Under 18,college/grad student,63376
4088,0,25-34,clerical/admin,77057
4089,0,25-34,executive/managerial,79416
4090,0,56+,doctor/health care,77379
4091,0,25-34,technician/engineer,55410
4092,1,25-34,other or not specified,19063
4093,0,25-34,college/grad student,70806
4094,0,25-34,technician/engineer,49017
4095,0,25-34,other or not specified,10013
4096,0,25-34,scientist,60004
4097,0,25-34,executive/managerial,63366
4098,0,35-44,executive/managerial,53150
4099,0,35-44,technician/engineer,94954
4100,0,56+,doctor/health care,77096
4101,0,18-24,college/grad student,23233
4102,0,Under 18,K-12 student,48655
4103,0,18-24,self-employed,11211
4104,0,18-24,self-employed,42141
4105,0,50-55,executive/managerial,34243
4106,0,25-34,self-employed,95437
4107,1,25-34,other or not specified,23221
4108,0,35-44,technician/engineer,77536
4109,0,35-44,clerical/admin,97202
4110,1,45-49,executive/managerial,41722
4111,0,25-34,scientist,32603
4112,0,45-49,tradesman/craftsman,47129
4113,0,35-44,technician/engineer,58503
4114,0,35-44,sales/marketing,48187
4115,0,25-34,scientist,99353
4116,0,35-44,executive/managerial,07040
4117,0,18-24,college/grad student,43551
4118,0,25-34,clerical/admin,91221
4119,0,50-55,academic/educator,39401
4120,0,25-34,self-employed,71118
4121,0,45-49,executive/managerial,08876
4122,0,18-24,unemployed,82070
4123,1,25-34,college/grad student,46807
4124,0,25-34,tradesman/craftsman,62330-1408
4125,0,35-44,artist,13676
4126,0,25-34,technician/engineer,53188
4127,0,50-55,technician/engineer,16803
4128,0,35-44,doctor/health care,60025
4129,0,56+,lawyer,12144
4130,0,35-44,doctor/health care,48439
4131,0,45-49,executive/managerial,97720
4132,0,25-34,technician/engineer,80112
4133,0,45-49,college/grad student,77009
4134,1,45-49,programmer,85283
4135,0,Under 18,K-12 student,46321
4136,0,50-55,self-employed,60056
4137,0,25-34,executive/managerial,91941
4138,0,25-34,executive/managerial,91423
4139,0,56+,sales/marketing,40207
4140,0,25-34,other or not specified,32112
4141,0,35-44,technician/engineer,95014
4142,0,56+,executive/managerial,01040
4143,1,25-34,customer service,60441
4144,0,18-24,college/grad student,02451
4145,1,50-55,academic/educator,78681
4146,0,35-44,technician/engineer,44301
4147,1,50-55,executive/managerial,02889
4148,1,35-44,executive/managerial,55021
4149,0,35-44,academic/educator,32792
4150,0,25-34,other or not specified,29672
4151,0,45-49,writer,43201
4152,0,25-34,sales/marketing,74114
4153,0,50-55,technician/engineer,16801
4154,0,25-34,academic/educator,29440
4155,0,50-55,technician/engineer,85712
4156,0,56+,writer,95123
4157,0,50-55,tradesman/craftsman,97321
4158,1,Under 18,K-12 student,90039
4159,1,50-55,homemaker,01450
4160,0,35-44,writer,10027
4161,0,45-49,other or not specified,90404
4162,1,25-34,sales/marketing,23221
4163,0,56+,executive/managerial,08901
4164,0,35-44,academic/educator,50677
4165,1,25-34,sales/marketing,94114
4166,1,25-34,executive/managerial,75240
4167,0,25-34,writer,22032
4168,1,45-49,doctor/health care,37766
4169,0,50-55,other or not specified,66048
4170,0,45-49,executive/managerial,53713
4171,0,56+,self-employed,79705
4172,0,35-44,executive/managerial,19901
4173,1,18-24,lawyer,29063
4174,1,35-44,clerical/admin,20110
4175,0,35-44,other or not specified,66204
4176,0,45-49,executive/managerial,19008
4177,0,35-44,technician/engineer,90680
4178,1,50-55,self-employed,08033
4179,1,35-44,writer,94949
4180,0,56+,retired,13502
4181,1,25-34,executive/managerial,33177
4182,0,25-34,tradesman/craftsman,80903
4183,0,25-34,academic/educator,91730
4184,0,50-55,executive/managerial,32114
4185,0,25-34,sales/marketing,90274
4186,0,25-34,executive/managerial,33308
4187,1,56+,writer,63026
4188,0,50-55,executive/managerial,74137
4189,0,35-44,sales/marketing,91364
4190,0,45-49,technician/engineer,89108
4191,1,45-49,scientist,55446
4192,0,35-44,technician/engineer,77521
4193,0,56+,retired,93907
4194,0,18-24,college/grad student,60637
4195,1,56+,retired,95050
4196,0,35-44,sales/marketing,14221
4197,1,45-49,academic/educator,18042
4198,0,18-24,college/grad student,80631
4199,1,25-34,homemaker,32712
4200,0,45-49,executive/managerial,10543
4201,1,25-34,other or not specified,65550
4202,0,25-34,executive/managerial,21234
4203,0,25-34,tradesman/craftsman,58270
4204,0,35-44,executive/managerial,06905
4205,1,25-34,scientist,87801
4206,1,35-44,academic/educator,22947
4207,0,35-44,academic/educator,90731
4208,1,35-44,other or not specified,90403
4209,0,56+,other or not specified,37363
4210,0,25-34,technician/engineer,85710
4211,0,45-49,customer service,77662
4212,0,56+,tradesman/craftsman,56716
4213,0,35-44,executive/managerial,63125
4214,1,25-34,other or not specified,20121
4215,0,25-34,executive/managerial,77006
4216,0,25-34,technician/engineer,01752
4217,0,18-24,college/grad student,18042
4218,0,50-55,technician/engineer,23233
4219,0,35-44,technician/engineer,95125
4220,0,35-44,other or not specified,97225
4221,0,35-44,college/grad student,53818
4222,1,45-49,technician/engineer,55976
4223,1,35-44,technician/engineer,60148
4224,1,45-49,academic/educator,48198
4225,1,25-34,clerical/admin,48197
4226,1,35-44,doctor/health care,76021
4227,0,25-34,unemployed,11414-2520
4228,0,50-55,tradesman/craftsman,20706
4229,0,35-44,technician/engineer,94010
4230,0,56+,retired,34235
4231,1,50-55,tradesman/craftsman,20706
4232,1,35-44,writer,75287
4233,0,35-44,college/grad student,37917
4234,1,45-49,clerical/admin,48130
4235,0,50-55,artist,90029
4236,1,25-34,clerical/admin,07960
4237,0,25-34,sales/marketing,77450
4238,0,35-44,self-employed,44691
4239,0,50-55,executive/managerial,52402
4240,0,35-44,technician/engineer,55330
4241,0,35-44,executive/managerial,11767
4242,0,50-55,executive/managerial,78704
4243,0,56+,executive/managerial,32137
4244,0,35-44,technician/engineer,48146
4245,0,50-55,programmer,44286
4246,1,35-44,executive/managerial,48034
4247,0,25-34,college/grad student,82601
4248,0,25-34,college/grad student,26508
4249,1,18-24,technician/engineer,65203
4250,1,50-55,other or not specified,33313
4251,0,45-49,executive/managerial,60139
4252,1,35-44,clerical/admin,28262
4253,0,45-49,lawyer,03301
4254,0,25-34,technician/engineer,38654
4255,0,50-55,programmer,13041
4256,1,Under 18,artist,78945
4257,0,50-55,self-employed,38122
4258,0,25-34,technician/engineer,19711
4259,0,35-44,technician/engineer,45380
4260,0,25-34,self-employed,59079
4261,1,35-44,doctor/health care,07950
4262,1,35-44,doctor/health care,06512
4263,0,25-34,executive/managerial,40205
4264,0,45-49,academic/educator,60102
4265,0,25-34,programmer,03060
4266,0,56+,retired,78681
4267,0,35-44,executive/managerial,02171
4268,1,45-49,writer,04046
4269,0,35-44,tradesman/craftsman,27603
4270,0,45-49,executive/managerial,13211
4271,0,35-44,executive/managerial,83405
4272,0,45-49,technician/engineer,37923
4273,0,45-49,retired,30030
4274,1,45-49,academic/educator,04258
4275,1,45-49,self-employed,14468
4276,1,45-49,other or not specified,96821
4277,0,35-44,self-employed,98133
4278,1,45-49,executive/managerial,09094
4279,0,25-34,self-employed,43215
4280,0,35-44,technician/engineer,27587
4281,0,56+,retired,92120
4282,0,35-44,other or not specified,15801
4283,1,25-34,homemaker,98632
4284,0,50-55,executive/managerial,40601
4285,0,35-44,other or not specified,62704
4286,0,35-44,technician/engineer,11554
4287,0,25-34,executive/managerial,35244
4288,1,25-34,homemaker,46580
4289,0,35-44,sales/marketing,32068
4290,0,25-34,technician/engineer,98661
4291,0,35-44,sales/marketing,98125
4292,0,25-34,other or not specified,98178
4293,1,45-49,homemaker,55391
4294,0,Under 18,K-12 student,75633
4295,0,18-24,tradesman/craftsman,90605
4296,0,56+,doctor/health care,33030
4297,0,45-49,scientist,55391
4298,1,18-24,sales/marketing,85705
4299,1,25-34,artist,43617
4300,1,18-24,college/grad student,98125
4301,0,35-44,lawyer,38135
4302,0,50-55,academic/educator,45385
4303,0,25-34,artist,91910
4304,0,18-24,other or not specified,46250
4305,1,45-49,technician/engineer,27616
4306,0,45-49,executive/managerial,67301
4307,0,25-34,other or not specified,94122
4308,0,25-34,other or not specified,33702
4309,0,25-34,other or not specified,36301
4310,0,25-34,college/grad student,57006
4311,0,50-55,retired,68502
4312,0,25-34,tradesman/craftsman,78757
4313,1,25-34,executive/managerial,07067
4314,0,25-34,technician/engineer,79925
4315,0,18-24,college/grad student,44266
4316,0,25-34,doctor/health care,75080
4317,1,35-44,sales/marketing,60202
4318,0,25-34,customer service,02891
4319,0,35-44,executive/managerial,44125
4320,0,25-34,customer service,89114
4321,0,45-49,executive/managerial,80525
4322,1,50-55,doctor/health care,75605
4323,0,18-24,college/grad student,82072
4324,0,25-34,customer service,60010
4325,0,25-34,other or not specified,30082
4326,1,45-49,retired,94931
4327,0,35-44,technician/engineer,37221
4328,0,50-55,clerical/admin,75650
4329,1,25-34,sales/marketing,78232
4330,1,45-49,doctor/health care,85719
4331,0,35-44,doctor/health care,45011
4332,1,25-34,clerical/admin,60606
4333,0,50-55,artist,33134
4334,0,25-34,academic/educator,70458
4335,0,35-44,other or not specified,74011
4336,1,25-34,other or not specified,40241
4337,0,18-24,writer,76135
4338,1,18-24,customer service,46222
4339,0,25-34,artist,78748
4340,1,25-34,technician/engineer,76021
4341,0,35-44,technician/engineer,33433
4342,0,25-34,other or not specified,66614
4343,0,25-34,programmer,75007
4344,0,25-34,academic/educator,44240
4345,1,25-34,sales/marketing,44304
4346,0,18-24,technician/engineer,45701
4347,1,18-24,writer,77304
4348,0,45-49,other or not specified,30189
4349,0,18-24,artist,95843
4350,0,18-24,artist,29118
4351,0,25-34,programmer,37919
4352,0,18-24,college/grad student,11010
4353,0,25-34,executive/managerial,11215
4354,0,35-44,sales/marketing,78611
4355,0,50-55,sales/marketing,08028
4356,0,35-44,self-employed,85730
4357,1,35-44,homemaker,83616
4358,0,35-44,technician/engineer,04457
4359,0,18-24,college/grad student,33168
4360,1,25-34,homemaker,98001
4361,0,35-44,scientist,83616
4362,0,25-34,technician/engineer,85016
4363,0,35-44,sales/marketing,91602
4364,0,25-34,tradesman/craftsman,98001
4365,1,50-55,self-employed,46350
4366,0,18-24,scientist,02215
4367,0,35-44,other or not specified,52057
4368,0,18-24,technician/engineer,22043
4369,0,50-55,executive/managerial,30306
4370,0,25-34,self-employed,07701
4371,1,18-24,college/grad student,63109
4372,0,35-44,technician/engineer,75010
4373,0,50-55,programmer,32920
4374,0,18-24,college/grad student,43201
4375,1,25-34,customer service,40241
4376,1,25-34,customer service,27203
4377,0,25-34,other or not specified,32444
4378,0,18-24,technician/engineer,06040
4379,0,25-34,college/grad student,27278
4380,1,25-34,academic/educator,37153
4381,0,25-34,college/grad student,65804
4382,0,25-34,tradesman/craftsman,14620
4383,1,18-24,college/grad student,93940
4384,0,25-34,other or not specified,43623
4385,0,25-34,college/grad student,93940
4386,0,25-34,customer service,74055
4387,1,18-24,college/grad student,63109
4388,0,45-49,clerical/admin,75074
4389,0,25-34,college/grad student,48072
4390,0,25-34,other or not specified,11201
4391,1,18-24,college/grad student,43402
4392,0,18-24,college/grad student,43402
4393,0,18-24,college/grad student,43402
4394,0,25-34,college/grad student,43402
4395,0,50-55,doctor/health care,43402
4396,0,18-24,academic/educator,44221
4397,0,18-24,college/grad student,43402
4398,1,18-24,college/grad student,43612
4399,1,18-24,college/grad student,43403
4400,1,18-24,college/grad student,43402
4401,0,18-24,college/grad student,10027
4402,1,18-24,sales/marketing,43614
4403,0,25-34,scientist,90066
4404,0,25-34,academic/educator,57106
4405,0,25-34,sales/marketing,98103
4406,0,25-34,self-employed,80013
4407,0,18-24,college/grad student,02143
4408,1,45-49,artist,19033
4409,0,25-34,sales/marketing,65023
4410,0,18-24,unemployed,40475
4411,0,18-24,college/grad student,92122
4412,0,18-24,college/grad student,16802
4413,0,Under 18,retired,37130
4414,0,25-34,college/grad student,40504
4415,0,18-24,other or not specified,02215
4416,0,18-24,college/grad student,02134
4417,0,25-34,scientist,02135
4418,1,50-55,other or not specified,02139
4419,1,45-49,programmer,15801
4420,0,25-34,scientist,92557
4421,0,45-49,other or not specified,90024
4422,0,25-34,customer service,10463
4423,0,18-24,college/grad student,52241
4424,0,25-34,executive/managerial,94109
4425,0,35-44,executive/managerial,98607
4426,0,45-49,technician/engineer,93401
4427,0,18-24,other or not specified,51104
4428,0,25-34,sales/marketing,46940
4429,0,25-34,customer service,85705
4430,1,25-34,other or not specified,94403
4431,0,Under 18,sales/marketing,80401
4432,0,25-34,programmer,21045
4433,0,25-34,other or not specified,43081
4434,1,35-44,executive/managerial,60201
4435,0,25-34,executive/managerial,76904
4436,0,25-34,programmer,19067
4437,1,35-44,customer service,47129
4438,0,50-55,other or not specified,11947
4439,0,35-44,doctor/health care,37664
4440,0,35-44,academic/educator,81005
4441,0,18-24,college/grad student,98105
4442,0,50-55,scientist,94303
4443,0,56+,artist,91321
4444,1,25-34,programmer,80126
4445,0,25-34,clerical/admin,19806
4446,0,18-24,tradesman/craftsman,60435
4447,0,45-49,customer service,32953
4448,0,25-34,sales/marketing,06880
4449,0,25-34,programmer,27513
4450,0,25-34,scientist,60611
4451,0,25-34,sales/marketing,30101
4452,1,25-34,executive/managerial,78666
4453,0,35-44,other or not specified,95667
4454,0,25-34,writer,111225
4455,0,35-44,executive/managerial,27511
4456,1,35-44,artist,49770
4457,0,35-44,sales/marketing,95492
4458,1,25-34,college/grad student,15701-2017
4459,0,25-34,academic/educator,28027
